image_id,image_url,image_path,download_status,rejection_reason,width,height,file_size,md5_hash,downloaded_at,product_id,brand,product_name,bpom_id,source_url,source_domain,source_type,marketplace,search_query,label,listing_url,listing_title,seller_name,review_url,review_rating,review_text,review_date,evidence_keyword,evidence_level,evidence_score
2753abb20d5f,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3819921654025911697,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:14.936665+00:00,FACETOLOGY_TRIPLE_CARE_ACNE_CALM_CLEANSER_NA18241210486,Facetology,Triple Care Acne Calm Cleanser,NA18241210486,https://www.instagram.com/p/DUDFrDtidif/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/DUDFrDtidif/,rejected,,,,,,"Hati-hati barang palsu, Faceties ⚠️ Produk Facetology ... Hati-hati barang palsu, Faceties ⚠️ Produk Facetology yang asli selalu dijual di official store & official reseller dan official offline ...",,barang palsu; palsu,MODERATE_EVIDENCE,3.0
7d32019a6fae,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3819921653296092769,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:16.186816+00:00,FACETOLOGY_TRIPLE_CARE_ACNE_CALM_CLEANSER_NA18241210486,Facetology,Triple Care Acne Calm Cleanser,NA18241210486,https://www.instagram.com/p/DUDFrDtidif/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/DUDFrDtidif/,rejected,,,,,,"Hati-hati barang palsu, Faceties ⚠️ Produk Facetology ... Hati-hati barang palsu, Faceties ⚠️ Produk Facetology yang asli selalu dijual di official store & official reseller dan official offline ...",,barang palsu; palsu,MODERATE_EVIDENCE,3.0
2d4e2836eeed,"https://www.caretobeauty.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product//n/e/neutrogena-hydro-boost-cleansing-water-gel-fragrance-free-200ml.png",,failed,"download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.caretobeauty.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product//n/e/neutrogena-hydro-boost-cleansing-water-gel-fragrance-free-200ml.png",,,,,2026-08-15T14:38:16.440380+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.caretobeauty.com/us/neutrogena-hydro-boost-cleansing-water-gel-fragrance-free-200ml/,www.caretobeauty.com,genuine,caretobeauty.com,Neutrogena Hydro Boost Water Gel Cleanser official,rejected,,,,,,,,,,
a4f95198af58,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3957445325564644363,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:27.717387+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
54158162f9f9,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3399639493304243772,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:29.006849+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
400b47adaf08,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3927028685102533825,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:30.401003+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
72dd5c600675,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3953901145898814089,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:31.874784+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
55f9b349c0f3,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3937112063662982567,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:33.297675+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
8514dac5df6c,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3953901172759096112,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:34.151674+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
bb1b74714bcd,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3960301970657353331,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:38:35.585877+00:00,NEUTROGENA_HYDRO_BOOST_WATER_GEL_CLEANSER_NA26241200626,Neutrogena,Hydro Boost Water Gel Cleanser,NA26241200626,https://www.instagram.com/reel/C8t8htqydY8/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/C8t8htqydY8/,rejected,,,,,,"Apotek Farmaku on Instagram: ""Duh! Meresahkan banget ... Kalau yang palsu ini di bagian tulisannya enggak timbul jadi kalau misalkan diraba itu rata. Kalau dilihat dari teksturnya yang asli itu lebih ...",,palsu,MODERATE_EVIDENCE,3.0
e71d44efcb22,https://koreadepart.com/data/item/1690269282_m,,failed,"download_failed_after_3_retries: HTTPSConnectionPool(host='koreadepart.com', port=443): Max retries exceeded with url: /data/item/1690269282_m (Caused by SSLError(SSLError(1, '[SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1016)')))",,,,,2026-08-15T14:38:38.964712+00:00,ALL_NATURAL_HOUTTUYNIA_CORDATA_CLEANSING_FOAM_NA26221200909,All Natural,Houttuynia Cordata Cleansing Foam,NA26221200909,https://m.koreadepart.com/item/1690269282,m.koreadepart.com,genuine,m.koreadepart.com,All Natural Houttuynia Cordata Cleansing Foam official,rejected,,,,,,,,,,
d7378f8f7605,https://www.dreamforecast.com/image/main/dermafactory/dermafactory_500010.jpg,,failed,"download_failed_after_3_retries: HTTPSConnectionPool(host='www.dreamforecast.com', port=443): Max retries exceeded with url: /image/main/dermafactory/dermafactory_500010.jpg (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)')))",,,,,2026-08-15T14:38:50.808608+00:00,ALL_NATURAL_HOUTTUYNIA_CORDATA_CLEANSING_FOAM_NA26221200909,All Natural,Houttuynia Cordata Cleansing Foam,NA26221200909,https://www.ebay.com/itm/126062627810,www.ebay.com,genuine,ebay.com,All Natural Houttuynia Cordata Cleansing Foam official,rejected,,,,,,,,,,
f1279586bd14,https://www.gosupps.com/media/catalog/product/cache/25/image/1500x/040ec09b1e35df139433887a97daa66f/5/1/51tTnhu0w3L._SL1500_.jpg,SafeCart_Dataset\images\genuine_reference\ALL_NATURAL_HOUTTUYNIA_CORDATA_CLEANSING_FOAM_NA26221200909\f1279586bd14.jpg,rejected,too_blurry (score=4.6),1500.0,1282.0,66411.0,ff8a604384b9377d7ad3ec8b39eef738,2026-08-15T14:39:02.586511+00:00,ALL_NATURAL_HOUTTUYNIA_CORDATA_CLEANSING_FOAM_NA26221200909,All Natural,Houttuynia Cordata Cleansing Foam,NA26221200909,https://www.gosupps.com/esfolio-hyaluronic-acid-houttuynia-cordata-cleansing-foam.html,www.gosupps.com,genuine,gosupps.com,All Natural Houttuynia Cordata Cleansing Foam official,rejected,,,,,,,,,,
7de441033903,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3382164148858854372,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:09.008639+00:00,I_M_FROM_RICE_WHIP_FACIAL_CLEANSER_SET_NKIT240002656,I'm From,Rice Whip Facial Cleanser Set,NKIT240002656,https://www.instagram.com/reel/C7v3F-4yxvk/,www.instagram.com,genuine,instagram.com,I'm From Rice Whip Facial Cleanser Set official,rejected,,,,,,,,,,
d0286418e24a,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/ugc/20241009/5d6f94cc-8ed2-4270-8282-0e23394388cf/m.jpeg",SafeCart_Dataset\images\genuine_reference\I_M_FROM_RICE_WHIP_FACIAL_CLEANSER_SET_NKIT240002656\d0286418e24a.jpg,rejected,too_small (240x240),240.0,240.0,8582.0,f3c9ff6147cd911ca489614f9d5c334f,2026-08-15T14:39:10.714574+00:00,I_M_FROM_RICE_WHIP_FACIAL_CLEANSER_SET_NKIT240002656,I'm From,Rice Whip Facial Cleanser Set,NKIT240002656,https://www.iherb.com/r/i-m-from-rice-whip-facial-cleanser-set-3-piece-set/143440?srsltid=AfmBOoo31RzKIinYjNi5NA4P9TfS6MxLnHPaDONJm9Z6SxkDy3RBRUA0,www.iherb.com,genuine,iherb.com,I'm From Rice Whip Facial Cleanser Set official,rejected,,,,,,,,,,
05a4bdb081c7,https://i5.walmartimages.com/seo/Neutrogena-Oil-Free-Acne-Liquid-Facial-Cleanser-Oily-Skin-6-fl-oz-2-Pack_178c08c8-68af-4c00-bd0c-5858956283bc_1.650c86177d2f0eb833583dc58a4a94b8.jpeg,SafeCart_Dataset\images\genuine_reference\NEUTROGENA_OIL_FREE_ACNE_WASH_NA26231200409\05a4bdb081c7.jpg,rejected,too_blurry (score=10.5),4488.0,4216.0,685709.0,adbd48e03aad2435aa61f75dae899d09,2026-08-15T14:39:17.896088+00:00,NEUTROGENA_OIL_FREE_ACNE_WASH_NA26231200409,Neutrogena,Oil-Free Acne Wash,NA26231200409,https://www.walmart.com/ip/Neutrogena-Oil-Free-Acne-Liquid-Facial-Cleanser-Oily-Skin-6-fl-oz-2-Pack/556851304,www.walmart.com,genuine,walmart.com,Neutrogena Oil-Free Acne Wash official,rejected,,,,,,,,,,
3465925bcfd5,https://www.tiktok.com/api/img/?itemId=7080633942449147179&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7080633942449147179&location=0&aid=1988,,,,,2026-08-15T14:39:21.788749+00:00,NEUTROGENA_OIL_FREE_ACNE_WASH_NA26231200409,Neutrogena,Oil-Free Acne Wash,NA26231200409,https://www.tiktok.com/@neutrogena_us/video/7080633942449147179,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@neutrogena_us/video/7080633942449147179,rejected,,,,,,"Neutrogena Oil-Free Acne Wash: The Ultimate Guide bahaya produk skincare palsu, cara menghindari produk palsu, tips skincare yang aman, efek skincare palsu, La Roche Posay asli dan palsu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0
c1176a54ee79,https://holiholic.com/cdn/shop/files/Innisfree_VitaCGreenTeaEnzymeBrighteningPad-Holiholic_0acd4246-23c6-4159-949a-47eb76301549_compact.jpg?v=1709127857,SafeCart_Dataset\images\genuine_reference\INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034\c1176a54ee79.jpg,rejected,too_small (140x160),140.0,160.0,3641.0,ee3bbbd3d3f5e927f44e051a681fdbc8,2026-08-15T14:39:35.739428+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://holiholic.com/products/innisfree-vita-c-green-tea-enzyme-brightening-pad-60pads?srsltid=AfmBOoqQhQgR_Kf8jvzP_BEIQLWm--S8KpQEOSTjR5h2baxcPSVmxA8J,holiholic.com,genuine,holiholic.com,Innisfree Vitamin C Green Tea Enzyme Brightening Pad official,rejected,,,,,,,,,,
2c35adca5ca6,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3954924814146015305,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:39.003111+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
cc1f9c179900,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3951216065487357828,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:40.351952+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
c1595b95bd2b,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3740200553130709401,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:42.027296+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
644ad646cb50,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3957707906734320533,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:42.906332+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
1b58b87f3ffd,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3948061725069065450,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:44.509402+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
954edfa9dd17,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3954069775386482492,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:45.563214+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
19cd8b372d76,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3940843061097553880,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:39:46.773813+00:00,INNISFREE_VITAMIN_C_GREEN_TEA_ENZYME_BRIGHTENING_PAD_NA26241900034,Innisfree,Vitamin C Green Tea Enzyme Brightening Pad,NA26241900034,https://www.instagram.com/reel/DPn3JYuE1GZ/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DPn3JYuE1GZ/,rejected,,,,,,Our Vitamin C Green Tea Enzyme Brightening Pad can help ... Fake 8 hours of sleep with this Vitamin C Green Tea Enzyme Brightening Cream Way too moisturising & now my skin won't stop glowing bruh. ...,,fake,MODERATE_EVIDENCE,3.0
0d6ce43c1b1c,https://www.tiktok.com/api/img/?itemId=7260023285839039750&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7260023285839039750&location=0&aid=1988,,,,,2026-08-15T14:38:23.453499+00:00,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,rejected,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0
e00576296d9b,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/owRBAypIUb5DACfPg0QLDfEVFEARBAVrQEisAE~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=EmsCq54qAWRSU3Lvo%2Bxe4boObNg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/owRBAypIUb5DACfPg0QLDfEVFEARBAVrQEisAE~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=EmsCq54qAWRSU3Lvo%2Bxe4boObNg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,,,,2026-08-15T14:38:32.881749+00:00,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,rejected,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0
3fccbc508880,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocvFEkanSAA4EYVCGX5QIP5BKirAEBEiIIWwv~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=AB9wdi0jnHjrzzcmy4UvzXq5cjw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocvFEkanSAA4EYVCGX5QIP5BKirAEBEiIIWwv~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=AB9wdi0jnHjrzzcmy4UvzXq5cjw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,,,,2026-08-15T14:38:42.136550+00:00,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,rejected,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0
decd67b2f996,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oImCoEVefLUTLIAUIwh4jNuGAIkIq5KeqFlbQz~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=txW1fjKRHaohkbW9p%2BiwZa7LtZo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oImCoEVefLUTLIAUIwh4jNuGAIkIq5KeqFlbQz~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=txW1fjKRHaohkbW9p%2BiwZa7LtZo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,,,,2026-08-15T14:38:51.413856+00:00,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,rejected,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0
480e83446de4,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ocRPj6B3hBBIEAlcxACONiuz1AjIuiEaAGAAy~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=kQymWTR3Rig%2F0Ov%2FRHUZOfsCW7A%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ocRPj6B3hBBIEAlcxACONiuz1AjIuiEaAGAAy~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=kQymWTR3Rig%2F0Ov%2FRHUZOfsCW7A%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,,,,2026-08-15T14:39:00.657257+00:00,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,rejected,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0
7d924e3800c5,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oAqo7A4DTE3nTAhFEAA7zAEVIDtzfZ5AfjIRCe~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=6LCZi3MvaloRy56OeqVol8NTICE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oAqo7A4DTE3nTAhFEAA7zAEVIDtzfZ5AfjIRCe~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=6LCZi3MvaloRy56OeqVol8NTICE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,,,,2026-08-15T14:39:09.912293+00:00,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,rejected,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0
