brand_name,product_name,product_id,url,images_from_sociolla,images_from_serper,total_images,serper_status
15301_eze-nails,Spot On Manicure Andi in Glassy Shell,88105,https://www.sociolla.com/nail-arts/59763-spot-on-manicure-andi-in-glassy-shell,0,0,0,ok
15301_eze-nails,Spot-On Manicure Kindness in Pink Metallic,85466,https://www.sociolla.com/nail-treatment/57124-spot-on-manicurekindness-in-pink-metallic,0,0,0,ok
15301_eze-nails,Matching Nude Nails + FREE Refeel Manicure,93263,https://www.sociolla.com/nail-treatment/64921-matching-nude-nails-free-refeel-manicure,0,0,0,ok
342_focallure,10 COLOR EYESHADOW PALETTE,92619,https://www.sociolla.com/eyeshadow/64277-10-color-eyeshadow-palette-fa158-01,0,0,0,quota_limit_reached
342_focallure,TRUEMATTE LIQUID LIPSTICK,92661,https://www.sociolla.com/lip-cream/64319-truematte-liquid-lipstick,0,0,0,quota_limit_reached
342_focallure,VOLUMIZING MASCARA,92704,https://www.sociolla.com/makeup/64362-volumizing-mascara,0,0,0,quota_limit_reached
342_focallure,AIR FIT MATTE LIQUID LIPSTICK,98002,https://www.sociolla.com/lipstick/69660-air-fit-matte-liquid-lipstick,0,0,0,quota_limit_reached
342_focallure,GLOSSY TINT,92634,https://www.sociolla.com/lip-tint/64292-glossy-tint,0,0,0,quota_limit_reached
342_focallure,PORELESS MATTE AIR CUSHION FOUNDATION,92627,https://www.sociolla.com/cushion/64285-poreless-matte-air-cushion-foundation,0,0,0,quota_limit_reached
342_focallure,POWDER,92705,https://www.sociolla.com/pressed-powder/64363-powder,0,0,0,quota_limit_reached
342_focallure,PLUMP HIGH SHINE LIP GLOW,92703,https://www.sociolla.com/makeup/64361-plump-high-shine-lip-glow,0,0,0,quota_limit_reached
342_focallure,EYELINER,92701,https://www.sociolla.com/eyeliner/64359-eyeliner,0,0,0,quota_limit_reached
342_focallure,PURE NATURAL LIP OIL SOFTEN MOISTURIZED REPAIRED MULTI-USES WATERPROOF LIP CARE,95899,https://www.sociolla.com/default-category/67557-pure-natural-lip-oil-soften-moisturized-repaired-multi-uses-waterproof-lip-care,0,0,0,quota_limit_reached
342_focallure,COLLAGEN CRYSTAL 24K GOLD PURE LUXURY EYE MASK,92655,https://www.sociolla.com/eye-mask/64313-collagen-crystal-24k-gold-pure-luxury-eye-mask,0,0,0,quota_limit_reached
342_focallure,2 IN 1 LIQUID LIPSTICK MATTE DUAL STICK,95901,https://www.sociolla.com/lip-cream/67559-2-in-1-liquid-lipstick-matte-dual-stick,0,0,0,quota_limit_reached
342_focallure,SETTING POWDER,92730,https://www.sociolla.com/makeup/64388-setting-powder,0,0,0,quota_limit_reached
342_focallure,PURE MATTE LIPSTICK,92632,https://www.sociolla.com/lipstick/64290-pure-matte-lipstick,0,0,0,quota_limit_reached
342_focallure,LASTING WATERPROOF LIQUID EYELINER,92628,https://www.sociolla.com/eyeliner/64286-lasting-waterproof-liquid-eyeliner,0,0,0,quota_limit_reached
342_focallure,WATERPROOF LASHPRIMER & MASCARA 2IN1,92621,https://www.sociolla.com/mascara/64279-waterproof-lashprimer-and-mascara-2in1,0,0,0,quota_limit_reached
342_focallure,STAY MATTE LIP INK,92728,https://www.sociolla.com/makeup/64386-stay-matte-lip-ink,0,0,0,quota_limit_reached
342_focallure,LONGLASH WATERPROOF MASCARA,92624,https://www.sociolla.com/mascara/64282-longlash-waterproof-mascara,0,0,0,quota_limit_reached
342_focallure,BROW STYLING SOAP,92625,https://www.sociolla.com/eyebrows/64283-brow-styling-soap,0,0,0,quota_limit_reached
342_focallure,PERFECTLY DEFINED GEL EYELINER,92639,https://www.sociolla.com/eyeliner/64297-perfectly-defined-gel-eyeliner,0,0,0,quota_limit_reached
342_focallure,WATERPROOF MASCARA & EYELINER 2IN1,92620,https://www.sociolla.com/mascara/64278-waterproof-mascara-and-eyeliner-2in1,0,0,0,quota_limit_reached
342_focallure,SOFT SUN CREAM,98003,https://www.sociolla.com/sunscreen/69661-soft-sun-cream,0,0,0,quota_limit_reached
342_focallure,HIGHLIGHTER & CONTOUR MULTI STICK,92698,https://www.sociolla.com/makeup/64356-highlighter-and-contour-multi-stick,0,0,0,quota_limit_reached
342_focallure,COLLAGEN CRYSTAL MOISTURIZING LIP MASK,92657,https://www.sociolla.com/lip-mask/64315-collagen-crystal-moisturizing-lip-mask,0,0,0,quota_limit_reached
342_focallure,CREAMY LIP & CHEEK DUO,92645,https://www.sociolla.com/lip-cream/64303-creamy-lip-and-cheek-duo,0,0,0,quota_limit_reached
342_focallure,HIGHLIGHTER & BRONZER DUO,92702,https://www.sociolla.com/makeup/64360-highlighter-and-bronzer-duo,0,0,0,quota_limit_reached
342_focallure,Highlighter & Contour Multi Stick,30854,https://www.sociolla.com/contour/10130-highlighter-and-contour-multi-stick,0,0,0,quota_limit_reached
342_focallure,Fluid Foundation,30866,https://www.sociolla.com/foundation/10142-fluid-foundation,0,0,0,quota_limit_reached
342_focallure,PORELESS MATTE LOOSE POWDER,92630,https://www.sociolla.com/loose-powder/64288-poreless-matte-loose-powder,0,0,0,quota_limit_reached
342_focallure,MASCARA,92700,https://www.sociolla.com/makeup/64358-mascara,0,0,0,quota_limit_reached
342_focallure,OIL - CONTROL STAY - MATTE POWDER,92638,https://www.sociolla.com/compact-powder/64296-oil-control-stay-matte-powder,0,0,0,quota_limit_reached
342_focallure,BLUSH & HIGHLIGHTER PALETTE,92711,https://www.sociolla.com/face-palette/64369-blush-and-highlighter-palette,0,0,0,quota_limit_reached
342_focallure,ACNE-CARE SHEET FACE MASK,92659,https://www.sociolla.com/sheet-mask/64317-acne-care-sheet-face-mask,0,0,0,quota_limit_reached
342_focallure,PURE NATURAL LIP OIL SOFTEN MOISTURIZED REPAIRED MULTI-USES WATERPROOF LIP CARE,95900,https://www.sociolla.com/default-category/67558-pure-natural-lip-oil-soften-moisturized-repaired-multi-uses-waterproof-lip-care,0,0,0,quota_limit_reached
342_focallure,WATERPROOF VOLUMIZING MASCARA,92618,https://www.sociolla.com/mascara/64276-waterproof-volumizing-mascara,0,0,0,quota_limit_reached
342_focallure,TINTED BROW INK PEN,92622,https://www.sociolla.com/brow-tint/64280-tinted-brow-ink-pen,0,0,0,quota_limit_reached
342_focallure,COLLAGEN CRYSTAL HYDRA-GEL EYE MASK,92656,https://www.sociolla.com/default-category/64314-collagen-crystal-hydra-gel-eye-mask,0,0,0,quota_limit_reached
342_focallure,AUTO BROWS PEN,92706,https://www.sociolla.com/eyebrows/64364-auto-brows-pen,0,0,0,quota_limit_reached
342_focallure,FLAWLESS LONGWEAR FOUNDATION,92644,https://www.sociolla.com/liquid-foundation/64302-flawless-longwear-foundation,0,0,0,quota_limit_reached
342_focallure,PERFECTION VELVET BLUSH,92637,https://www.sociolla.com/blush/64295-perfection-velvet-blush,0,0,0,quota_limit_reached
342_focallure,CHOCOLATE SOLEIL MATTE BRONZER,92635,https://www.sociolla.com/bronzer/64293-chocolate-soleil-matte-bronzer,0,0,0,quota_limit_reached
342_focallure,SHIMMERING SKIN PRESSED HIGHLIGHTER,92636,https://www.sociolla.com/highlighter/64294-shimmering-skin-pressed-highlighter,0,0,0,quota_limit_reached
342_focallure,Plump High Shine Lip Glow,84802,https://www.sociolla.com/lip-gloss/56460-plump-high-shine-lip-glow,0,0,0,quota_limit_reached
342_focallure,ALL-IN-ONE CONCEALER PALETTE,92646,https://www.sociolla.com/default-category/64304-all-in-one-concealer-palette,0,0,0,quota_limit_reached
342_focallure,Staymax Matte Lip Ink,84796,https://www.sociolla.com/lip-cream/56454-staymax-matte-lip-ink,0,0,0,quota_limit_reached
342_focallure,ULTRA MATTE LIQUID LIPSTICK,92642,https://www.sociolla.com/lipstick/64300-ultra-matte-liquid-lipstick,0,0,0,quota_limit_reached
342_focallure,SILKY LIP CREAM,92654,https://www.sociolla.com/default-category/64312-silky-lip-cream,0,0,0,quota_limit_reached
342_focallure,BRIGHTENING SHEET FACE MASK,92658,https://www.sociolla.com/sheet-mask/64316-brightening-sheet-face-mask,0,0,0,quota_limit_reached
342_focallure,SILKY SHAPING EYEBROW PENCIL,92631,https://www.sociolla.com/eyebrows/64289-silky-shaping-eyebrow-pencil,0,0,0,quota_limit_reached
342_focallure,PRRESSED POWDER,30859,https://www.sociolla.com/pressed-powder/10135-pressed-powder,0,0,0,quota_limit_reached
342_focallure,ACNE PIMPLE PATCH,92626,https://www.sociolla.com/acne-pimple-patch/64284-acne-pimple-patch,0,0,0,quota_limit_reached
342_focallure,BLURMAX PORE-MINIMIZE PRIMER,92710,https://www.sociolla.com/makeup/64368-blurmax-pore-minimize-primer,0,0,0,quota_limit_reached
342_focallure,LONGLASTING CUSHION FOUNDATION,92623,https://www.sociolla.com/cushion/64281-longlasting-cushion-foundation,0,0,0,quota_limit_reached
342_focallure,GLOW MAX HYDRATING PRIMER,92617,https://www.sociolla.com/face-primer/64275-glow-max-hydrating-primer,0,0,0,quota_limit_reached
342_focallure,SUPERFINE LIQUID EYELINER,92707,https://www.sociolla.com/makeup/64365-superfine-liquid-eyeliner,0,0,0,quota_limit_reached
638_for-skins-sake,Premium Round Cotton Pads by FSS,35472,https://www.sociolla.com/cotton-pad/13638-premium-round-cotton-pads-by-fss,0,0,0,quota_limit_reached
638_for-skins-sake,A Total Cleanse Kit - Bloom,106570,https://www.sociolla.com/facial-tools/78228-a-total-cleanse-kit-bloom,0,0,0,quota_limit_reached
638_for-skins-sake,Glycolic Acid Gel 10% with Tranexamic Acid,103691,https://www.sociolla.com/face-gel/75349-glycolic-acid-gel-10-with-tranexamic-acid,0,0,0,quota_limit_reached
638_for-skins-sake,A Total Cleanse Kit - Palm Beach,106571,https://www.sociolla.com/facial-tools/78229-a-total-cleanse-kit-palm-beach,0,0,0,quota_limit_reached
638_for-skins-sake,A Total Cleanse Kit - Gardenia,106569,https://www.sociolla.com/facial-tools/78227-a-total-cleanse-kit-gardenia,0,0,0,quota_limit_reached
638_for-skins-sake,Day-to-Day Beauty Pack,106568,https://www.sociolla.com/facial-tools/78226-day-to-day-beauty-pack,0,0,0,quota_limit_reached
638_for-skins-sake,Premium Round Cotton Pads (5 Packs),71664,https://www.sociolla.com/cotton-pad/24844-premium-round-cotton-pads-5-packs,0,0,0,quota_limit_reached
638_for-skins-sake,Premium Round Cotton Pads (3 Packs),70259,https://www.sociolla.com/cotton-pad/16750-premium-round-cotton-pads-buy-2-get-1-free,0,0,0,quota_limit_reached
638_for-skins-sake,The Glorious Set,106563,https://www.sociolla.com/facial-tools/78221-the-glorious-set,0,0,0,quota_limit_reached
638_for-skins-sake,Mandelic Acid Gel 5% with Niacinamide,103689,https://www.sociolla.com/face-gel/75347-mandelic-acid-gel-5-with-niacinamide,0,0,0,quota_limit_reached
