brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,image_folder_name,image_folder_path,image_count
176_bioderma,Bioderma Sebium Pore Refiner - Pore Tightening Moisturizer,1975,60,Rp 345.000,"""30 ml"": 345000",https://www.sociolla.com/face-cream-lotion/7855-sebium-pore-refiner,2023-03-02T03:30:25.281Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.307259713701432,489,"""star_effectiveness"": 4.368098159509202; ""star_packaging"": 4.554192229038855; ""star_texture"": 4.533742331288344; ""star_value_for_money"": 3.773006134969325",443,178,66,245,340,176_bioderma_1975,SafeCart_Dataset/images/176_bioderma_1975,10
176_bioderma,Bioderma Atoderm Pp Baume - Moisturizing Balm,33318,70,Rp 380.000,"""200 ml"": 380000",https://www.sociolla.com/face-cream-lotion/10445-atoderm-pp-baume,2022-05-20T06:03:53.805Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.646551724137932,56,"""star_effectiveness"": 4.758620689655173; ""star_packaging"": 4.758620689655173; ""star_texture"": 4.706896551724138; ""star_value_for_money"": 4.362068965517241",55,17,2,39,174,176_bioderma_33318,SafeCart_Dataset/images/176_bioderma_33318,9
176_bioderma,Atoderm Creme 200 ml FREE Bioderma Sensibio H2O 250 ml,100531,110,Rp 565.000,,https://www.sociolla.com/skin-care-set/72189-atoderm-creme-200-ml-free-bioderma-sensibio-h2o-250-ml,2022-11-18T06:30:34.848Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,179,176_bioderma_100531,SafeCart_Dataset/images/176_bioderma_100531,6
176_bioderma,Bioderma Hydrabio Serum - Universal Hydrating Serum,1965,80,Rp 415.000,"""40 ml"": 415000",https://www.sociolla.com/face-serum/7843-hydrabio-serum,2023-03-02T03:15:38.921Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.436027837259101,930,"""star_effectiveness"": 4.538543897216274; ""star_packaging"": 4.5963597430406855; ""star_texture"": 4.6113490364025695; ""star_value_for_money"": 3.9978586723768736",906,310,109,515,312,176_bioderma_1965,SafeCart_Dataset/images/176_bioderma_1965,9
176_bioderma,Bioderma Sebium Gel Moussant Actif - Acne Treatment Cleanser,96489,70,Rp 365.000,,https://www.sociolla.com/face-wash/68147-sebium-gel-moussant-actif,2022-06-30T04:10:15.067Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.716101694915254,58,"""star_effectiveness"": 4.796610169491525; ""star_packaging"": 4.796610169491525; ""star_texture"": 4.864406779661017; ""star_value_for_money"": 4.406779661016949",57,7,2,50,65,176_bioderma_96489,SafeCart_Dataset/images/176_bioderma_96489,5
176_bioderma,Atoderm PP Baume 200 ml FREE Bioderma Sensibio H2O 250 ml,100549,130,Rp 665.000,,https://www.sociolla.com/skin-care-set/72207-atoderm-pp-baume-200-ml-free-bioderma-sensibio-h2o-250-ml,2022-11-18T06:32:00.535Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,50,176_bioderma_100549,SafeCart_Dataset/images/176_bioderma_100549,8
176_bioderma,Sebium Gel Moussant Actif 200 ml FREE Bioderma Sebium H2O 250 ml,100529,120,Rp 622.000,,https://www.sociolla.com/skin-care-set/72187-sebium-gel-moussant-actif-200-ml-free-bioderma-sebium-h2o-250-ml,2022-11-18T06:30:08.732Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,67,176_bioderma_100529,SafeCart_Dataset/images/176_bioderma_100529,7
176_bioderma,Photoderm Max Spray SPF 50 + 200ml,1114,90,Rp 470.000,,https://www.sociolla.com/sun-spray/4630-photoderm-max-spray-spf-50-200ml,,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.406716417910449,76,"""star_effectiveness"": 4.552238805970149; ""star_packaging"": 4.492537313432836; ""star_texture"": 4.462686567164179; ""star_value_for_money"": 4.119402985074627",60,17,6,44,336,176_bioderma_1114,SafeCart_Dataset/images/176_bioderma_1114,9
176_bioderma,Sebium Global 30 ml FREE Bioderma Sebium H2O 250 ml,100498,110,Rp 585.000,,https://www.sociolla.com/skin-care-set/72156-sebium-global-30-ml-free-bioderma-sebium-h2o-250-ml,2022-11-16T03:21:31.701Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,34,176_bioderma_100498,SafeCart_Dataset/images/176_bioderma_100498,6
176_bioderma,Bioderma Photoderm Akn Mat Spf 30+,1966,60,Rp 335.000,,https://www.sociolla.com/sunscreen/7844-photoderm-akn-mat-spf-30,2022-05-13T11:52:03.764Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.405092592592593,106,"""star_effectiveness"": 4.574074074074074; ""star_packaging"": 4.4907407407407405; ""star_texture"": 4.5; ""star_value_for_money"": 4.055555555555555",103,27,9,72,233,176_bioderma_1966,SafeCart_Dataset/images/176_bioderma_1966,8
176_bioderma,Bioderma Photoderm Fluide Max Spf100 - Sunscreen 40Ml,1968,60,Rp 335.000,,https://www.sociolla.com/sunscreen/7846-photoderm-max-spf-100,2022-08-15T11:40:53.494Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.19672131147541,180,"""star_effectiveness"": 4.46448087431694; ""star_packaging"": 4.453551912568306; ""star_texture"": 4.114754098360656; ""star_value_for_money"": 3.7540983606557377",152,60,40,83,417,176_bioderma_1968,SafeCart_Dataset/images/176_bioderma_1968,10
286_biore,Makeup Remover Perfect Cleansing Water Oil Clear,21129,10,Rp 29.200 - Rp 71.100,"""300 ml"": 71100; ""90 ml"": 29200",https://www.sociolla.com/micellar-water/9587-makeup-remover-perfect-cleansing-water-oil-clear,,Makeup Remover,Skincare; Makeup Remover; Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.579896907216495,1067,"""star_effectiveness"": 4.525773195876289; ""star_packaging"": 4.591377694470478; ""star_texture"": 4.634489222118088; ""star_value_for_money"": 4.567947516401125",1011,234,76,757,999,286_biore_21129,SafeCart_Dataset/images/286_biore_21129,10
286_biore,Cleansing Oil,2193,20,Rp 103.400,"""150 ml"": 103400",https://www.sociolla.com/cleansing-oil/8126-cleansing-oil,,Makeup Remover,Skincare; Makeup Remover; Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.547241794256575,3613,"""star_effectiveness"": 4.596138301167785; ""star_packaging"": 4.6515865262123715; ""star_texture"": 4.540690076123197; ""star_value_for_money"": 4.400552273522948",3418,707,334,2584,5470,286_biore_2193,SafeCart_Dataset/images/286_biore_2193,8
286_biore,Biore UV Aqua Rich Watery Essence SPF 50+/PA+++,2559,20,Rp 122.800,"""50 gr"": 122800",https://www.sociolla.com/sunscreen/8578-biore-uv-aqua-rich-watery-essence-spf-50-pa,2023-03-31T10:55:52.294Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.533691915712223,9766,"""star_effectiveness"": 4.578142637249872; ""star_packaging"": 4.623592054065124; ""star_texture"": 4.661888183493754; ""star_value_for_money"": 4.271144788040139",9245,1535,852,7379,10105,286_biore_2559,SafeCart_Dataset/images/286_biore_2559,6
286_biore,UV Aqua Rich Watery Gel Sunscreen Skin Care SPF 50 PA++++,21804,20,Rp 136.500,"""70 ml"": 136500",https://www.sociolla.com/sunscreen/35194-uv-aqua-rich-watery-gel-sunscreen-skin-care-spf-50-pa,2023-05-08T02:10:19.587Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.518103357872438,691,"""star_effectiveness"": 4.595652173913043; ""star_packaging"": 4.612156295224312; ""star_texture"": 4.442028985507246; ""star_value_for_money"": 4.422575976845152",615,152,84,455,2700,286_biore_21804,SafeCart_Dataset/images/286_biore_21804,9
286_biore,UV Athlizm Skin Protection Essence Sport Sunscreen SPF 50 PA++++,72933,40,Rp 206.200,"""70 gr"": 206200",https://www.sociolla.com/sunscreen/26113-uv-athlizm-skin-protection-essence-sport-sunscreen-spf-50-pa,,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.637376237623762,202,"""star_effectiveness"": 4.732673267326732; ""star_packaging"": 4.717821782178218; ""star_texture"": 4.638613861386139; ""star_value_for_money"": 4.46039603960396",189,37,12,153,1113,286_biore_72933,SafeCart_Dataset/images/286_biore_72933,8
286_biore,Makeup Remover Perfect Cleansing Water Soften Up,21128,10,Rp 29.200 - Rp 71.100,"""300 ml"": 71100; ""90 ml"": 29200",https://www.sociolla.com/micellar-water/9586-makeup-remover-perfect-cleansing-water-soften-up,,Makeup Remover,Skincare; Makeup Remover; Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.555604460093896,1704,"""star_effectiveness"": 4.528755868544601; ""star_packaging"": 4.589201877934272; ""star_texture"": 4.602112676056338; ""star_value_for_money"": 4.502347417840376",1630,401,109,1194,1116,286_biore_21128,SafeCart_Dataset/images/286_biore_21128,8
286_biore,Biore MUR Micellar Massage Wash 90ml,89874,0,Rp 33.400,"""90ml"": 33400",https://www.sociolla.com/face-wash/61532-biore-mur-micellar-massage-wash-90ml,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.580555555555556,270,"""star_effectiveness"": 4.366666666666666; ""star_packaging"": 4.707407407407407; ""star_texture"": 4.5814814814814815; ""star_value_for_money"": 4.666666666666667",246,62,23,185,513,286_biore_89874,SafeCart_Dataset/images/286_biore_89874,3
286_biore,Guard Foaming Antibacterial Hand Soap - Fruity,74472,0,Rp 20.200 - Rp 27.200,,https://www.sociolla.com/default-category/27652-guard-foaming-antibacterial-hand-soap-fruity,,Hand Wash,Bath & Body; Body Cleanser; Hand Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.762376237623762,202,"""star_effectiveness"": 4.762376237623762; ""star_packaging"": 4.787128712871287; ""star_texture"": 4.762376237623762; ""star_value_for_money"": 4.737623762376238",196,23,5,174,195,286_biore_74472,SafeCart_Dataset/images/286_biore_74472,3
286_biore,Men's Biore Double Scrub Facial Foam - White Energy,73468,0,Rp 31.200,,https://www.sociolla.com/face-wash/26648-double-scrub-facial-foam-white-energy,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.93,25,"""star_effectiveness"": 4.88; ""star_packaging"": 4.88; ""star_texture"": 5; ""star_value_for_money"": 4.96",24,1,0,24,53,286_biore_73468,SafeCart_Dataset/images/286_biore_73468,9
286_biore,Experience Body Foam,21131,10,Rp 22.150 - Rp 52.000,"""550 ml"": 52000; ""425 ml"": 33600; ""220 ml"": 22150",https://www.sociolla.com/body-wash/9589-experience-body-foam,2022-06-20T10:09:22.813Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.590336134453781,714,"""star_effectiveness"": 4.530812324929972; ""star_packaging"": 4.609243697478991; ""star_texture"": 4.6232492997198875; ""star_value_for_money"": 4.598039215686274",686,142,45,527,604,286_biore_21131,SafeCart_Dataset/images/286_biore_21131,8
286_biore,UV Fresh & Bright SPF 50/PA+++ Oil Control Matte,100737,0,Rp 36.900,"""30gr"": 36900",https://www.sociolla.com/sunscreen/72395-uv-fresh-and-bright-spf-50-pa-oil-control-matte-bufb-ocm-30x24,2022-12-15T10:44:15.208Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.570564516129032,124,"""star_effectiveness"": 4.524193548387097; ""star_packaging"": 4.645161290322581; ""star_texture"": 4.411290322580645; ""star_value_for_money"": 4.701612903225806",115,27,12,85,434,286_biore_100737,SafeCart_Dataset/images/286_biore_100737,5
286_biore,Bright Body Foam Pouch,71292,0,Rp 28.000,,https://www.sociolla.com/body-wash/24472-bright-body-foam-pouch,2022-06-20T10:09:38.283Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.721523668639053,676,"""star_effectiveness"": 4.65680473372781; ""star_packaging"": 4.704142011834319; ""star_texture"": 4.7485207100591715; ""star_value_for_money"": 4.7766272189349115",667,90,14,572,1031,286_biore_71292,SafeCart_Dataset/images/286_biore_71292,8
286_biore,Make Up Remover Cleansing Oil Sheet,2351,0,Rp 29.600,"""10 Sheet"": 29600",https://www.sociolla.com/cleansing-wipes/8316-make-up-remover-cleansing-oil-sheet,2022-06-30T03:17:02.406Z,Cleansing Oil,Skincare; Cleanser; Cleansing Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.519977802441732,901,"""star_effectiveness"": 4.648168701442842; ""star_packaging"": 4.586015538290788; ""star_texture"": 4.501664816870144; ""star_value_for_money"": 4.3440621531631525",879,145,73,683,432,286_biore_2351,SafeCart_Dataset/images/286_biore_2351,7
286_biore,Men's Biore Double Scrub Facial Foam - Acne-Bacterior,73469,0,Rp 31.200,,https://www.sociolla.com/face-wash/26649-double-scrub-facial-foam-acne-bacterior,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.71875,24,"""star_effectiveness"": 4.708333333333333; ""star_packaging"": 4.666666666666667; ""star_texture"": 4.666666666666667; ""star_value_for_money"": 4.833333333333333",20,3,1,20,61,286_biore_73469,SafeCart_Dataset/images/286_biore_73469,8
286_biore,Men's Biore Double Scrub Facial Foam - Cool Oil Clear,73466,0,Rp 31.200,,https://www.sociolla.com/face-wash/26646-double-scrub-facial-foam-cool-oil-clear,2023-02-26T12:01:37.110Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.707467532467533,35,"""star_effectiveness"": 4.6; ""star_packaging"": 4.6571428571428575; ""star_texture"": 4.7727272727272725; ""star_value_for_money"": 4.8",35,4,2,29,62,286_biore_73466,SafeCart_Dataset/images/286_biore_73466,8
286_biore,Men's Biore Body Foam - White Energy,73474,0,Rp 28.500,,https://www.sociolla.com/body-wash/26654-body-foam-white-energy,,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.599702380952381,63,"""star_effectiveness"": 4.634920634920635; ""star_packaging"": 4.666666666666667; ""star_texture"": 4.541666666666667; ""star_value_for_money"": 4.555555555555555",61,18,0,45,110,286_biore_73474,SafeCart_Dataset/images/286_biore_73474,6
286_biore,Men's Biore Body Foam - Cool Energy,73473,0,Rp 28.500,,https://www.sociolla.com/default-category/26653-body-foam-cool-energy,2023-02-16T04:41:23.569Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.550757575757576,66,"""star_effectiveness"": 4.590909090909091; ""star_packaging"": 4.590909090909091; ""star_texture"": 4.4; ""star_value_for_money"": 4.621212121212121",65,19,1,46,141,286_biore_73473,SafeCart_Dataset/images/286_biore_73473,9
286_biore,Men's Biore Facial Foam - Oil Buster Bright Action,73471,0,Rp 31.200,,https://www.sociolla.com/face-wash/26651-facial-foam-oil-buster-bright-action,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,33,"""star_effectiveness"": 4.515151515151516; ""star_packaging"": 4.696969696969697; ""star_texture"": 4.5; ""star_value_for_money"": 4.787878787878788",29,3,5,25,29,286_biore_73471,SafeCart_Dataset/images/286_biore_73471,10
286_biore,UV Fresh & Bright SPF 50/PA+++ Instant Cover,100738,0,Rp 36.900,"""30gr"": 36900",https://www.sociolla.com/sunscreen/72396-uv-fresh-and-bright-spf-50-pa-instant-cover-bufb-ic-30x24,2022-12-15T10:44:47.727Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.387931034482758,87,"""star_effectiveness"": 4.183908045977011; ""star_packaging"": 4.551724137931035; ""star_texture"": 4.195402298850575; ""star_value_for_money"": 4.620689655172414",72,18,14,55,292,286_biore_100738,SafeCart_Dataset/images/286_biore_100738,6
286_biore,Beauty Body Foam Pouch,83214,0,Rp 28.000,,https://www.sociolla.com/body-wash/54872-beauty-body-foam-pouch,,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.770714285714286,700,"""star_effectiveness"": 4.717142857142857; ""star_packaging"": 4.7628571428571425; ""star_texture"": 4.797142857142857; ""star_value_for_money"": 4.805714285714286",650,93,10,597,1333,286_biore_83214,SafeCart_Dataset/images/286_biore_83214,6
286_biore,Body Foam Pouch,71293,0,Rp 28.000,,https://www.sociolla.com/body-wash/24473-body-foam-pouch,2022-06-20T10:09:58.729Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.746306128942449,870,"""star_effectiveness"": 4.715109573241061; ""star_packaging"": 4.7172413793103445; ""star_texture"": 4.7620689655172415; ""star_value_for_money"": 4.7908045977011495",850,92,8,770,1245,286_biore_71293,SafeCart_Dataset/images/286_biore_71293,7
286_biore,Men's Biore Body Foam - Hygienic Energy,73472,0,Rp 28.500,,https://www.sociolla.com/body-wash/26652-body-foam-hygienic-energy,2023-02-26T12:12:29.116Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6169950738916254,58,"""star_effectiveness"": 4.655172413793103; ""star_packaging"": 4.620689655172414; ""star_texture"": 4.571428571428571; ""star_value_for_money"": 4.620689655172414",57,15,4,39,61,286_biore_73472,SafeCart_Dataset/images/286_biore_73472,5
286_biore,Guard Foaming Antibacterial Hand Soap - Fresh,74471,0,Rp 20.200 - Rp 27.200,"""250 ml"": 27200",https://www.sociolla.com/default-category/27651-guard-foaming-antibacterial-hand-soap-fresh,,Hand Wash,Bath & Body; Body Cleanser; Hand Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.779310344827586,145,"""star_effectiveness"": 4.820689655172414; ""star_packaging"": 4.786206896551724; ""star_texture"": 4.772413793103448; ""star_value_for_money"": 4.7379310344827585",141,17,4,124,304,286_biore_74471,SafeCart_Dataset/images/286_biore_74471,7
286_biore,Men's Biore Double Scrub Facial Foam Bright Oil Clear,83629,0,Rp 31.200,,https://www.sociolla.com/face-wash/55287-men-s-biore-double-scrub-facial-foam-bright-oil-clear,2022-09-26T08:27:44.476Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.675641025641025,39,"""star_effectiveness"": 4.615384615384615; ""star_packaging"": 4.6923076923076925; ""star_texture"": 4.6; ""star_value_for_money"": 4.794871794871795",34,7,2,30,80,286_biore_83629,SafeCart_Dataset/images/286_biore_83629,5
286_biore,Men's Biore Double Scrub Facial Foam - Deep Fresh,73467,0,Rp 31.200,,https://www.sociolla.com/face-wash/26647-double-scrub-facial-foam-deep-fresh,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.820991432068544,43,"""star_effectiveness"": 4.790697674418604; ""star_packaging"": 4.813953488372093; ""star_texture"": 4.842105263157895; ""star_value_for_money"": 4.837209302325581",40,8,1,34,76,286_biore_73467,SafeCart_Dataset/images/286_biore_73467,10
286_biore,Biore UV Face Sunscreen Aqua Rich Light Up Essence SPF 50+ PA++++,84717,30,Rp 159.200,"""70 gr"": 159200",https://www.sociolla.com/sunscreen/56375-biore-uv-face-sunscreen-aqua-rich-light-up-essence-spf-50-pa,,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.360955056179775,178,"""star_effectiveness"": 4.393258426966292; ""star_packaging"": 4.640449438202247; ""star_texture"": 4.247191011235955; ""star_value_for_money"": 4.162921348314606",140,31,44,103,1221,286_biore_84717,SafeCart_Dataset/images/286_biore_84717,9
15664_biotalk,Oat Ceramide Lotion,105373,10,Rp 49.000 - Rp 99.000,,https://www.sociolla.com/body-lotion-body-serum/77031-oat-ceramide-lotion,2023-07-31T02:35:24.951Z,Body Lotion / Body Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.944444444444445,9,"""star_effectiveness"": 4.888888888888889; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.888888888888889",9,0,0,9,98,15664_biotalk_105373,SafeCart_Dataset/images/15664_biotalk_105373,7
15664_biotalk,Natural Calendula Salve,105372,30,Rp 175.000,,https://www.sociolla.com/cellulite-stretch-marks/77030-natural-calendula-salve,2023-07-31T02:35:07.220Z,Cellulite & Stretch Marks,Bath & Body; Body Treatment; Cellulite & Stretch Marks,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.788461538461538,13,"""star_effectiveness"": 4.769230769230769; ""star_packaging"": 4.923076923076923; ""star_texture"": 4.846153846153846; ""star_value_for_money"": 4.615384615384615",13,1,0,12,72,15664_biotalk_105372,SafeCart_Dataset/images/15664_biotalk_105372,10
2188_biyu,Invisible Physical Sunscreen SPF30 PA+++,108544,30,Rp 199.000,,https://www.sociolla.com/sunscreen/80202-invisible-physical-sunscreen-spf30-pa,,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",2,0,0,2,3,2188_biyu_108544,SafeCart_Dataset/images/2188_biyu_108544,6
2188_biyu,Sebum Solutions Toner,85507,20,Rp 109.000 - Rp 149.000,,https://www.sociolla.com/toner/57165-good-skin-day-toner-sebum-solutions,2023-11-01T07:51:12.389Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.73,50,"""star_effectiveness"": 4.66; ""star_packaging"": 4.82; ""star_texture"": 4.82; ""star_value_for_money"": 4.62",47,6,2,42,279,2188_biyu_85507,SafeCart_Dataset/images/2188_biyu_85507,4
2188_biyu,Oil Control Cleanser pH Balanced,85506,20,Rp 109.000 - Rp 119.000,"""80 ml"": 109000",https://www.sociolla.com/face-wash/57164-oil-control-cleanser,2023-10-31T09:03:16.346Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.68351548269581,549,"""star_effectiveness"": 4.672131147540983; ""star_packaging"": 4.757741347905283; ""star_texture"": 4.785063752276867; ""star_value_for_money"": 4.51912568306011",525,78,28,443,1127,2188_biyu_85506,SafeCart_Dataset/images/2188_biyu_85506,3
2188_biyu,Pore Purifying Toner,94187,30,Rp 79.000 - Rp 179.000,,https://www.sociolla.com/toner/65845-pore-purifying-toner,2022-08-19T09:50:03.688Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.763698630136987,146,"""star_effectiveness"": 4.705479452054795; ""star_packaging"": 4.705479452054795; ""star_texture"": 4.904109589041096; ""star_value_for_money"": 4.739726027397261",142,19,4,123,165,2188_biyu_94187,SafeCart_Dataset/images/2188_biyu_94187,4
2188_biyu,Pure Gentle Cleanser pH Balanced,79532,20,Rp 30.000 - Rp 119.000,"""80 ml"": 99000; ""15 ml"": 30000",https://www.sociolla.com/face-wash/51190-pure-gentle-cleanser,2023-10-31T09:03:47.945Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.688340807174888,223,"""star_effectiveness"": 4.650224215246637; ""star_packaging"": 4.73542600896861; ""star_texture"": 4.816143497757848; ""star_value_for_money"": 4.551569506726457",215,37,7,179,631,2188_biyu_79532,SafeCart_Dataset/images/2188_biyu_79532,6
2188_biyu,Daily Essential Bundle - Normal to Combi Skin,108625,60,Rp 318.000,,https://www.sociolla.com/skin-care-set/80283-daily-essential-bundle-normal-to-combi-skin,2023-11-29T02:53:48.108Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,3,2188_biyu_108625,SafeCart_Dataset/images/2188_biyu_108625,9
2188_biyu,Daily Essential Bundle - Oily Skin,108622,60,Rp 318.000,,https://www.sociolla.com/skin-care-set/80280-daily-essential-bundle-oily-skin,2023-11-29T02:53:24.939Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,2188_biyu_108622,SafeCart_Dataset/images/2188_biyu_108622,7
2188_biyu,Daily Moisture Bundle - Oily Skin,108627,40,Rp 238.000,,https://www.sociolla.com/skin-care-set/80285-daily-moisture-bundle-oily-skin,2023-11-29T02:54:07.596Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,1,2188_biyu_108627,SafeCart_Dataset/images/2188_biyu_108627,7
2188_biyu,Good Skin Day Toner Moisture Solutions,85508,20,Rp 109.000,,https://www.sociolla.com/default-category/57166-good-skin-day-toner-moisture-solutions,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.375,4,"""star_effectiveness"": 4.5; ""star_packaging"": 4; ""star_texture"": 4.5; ""star_value_for_money"": 4.5",3,1,0,3,69,2188_biyu_85508,SafeCart_Dataset/images/2188_biyu_85508,9
2188_biyu,Mini Sebum Solutions Toner,95902,10,Rp 59.000 - Rp 69.000,"""30ml"": 59000",https://www.sociolla.com/toner/67560-mini-sebum-solutions-toner,2022-06-13T07:52:32.996Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.638888888888889,9,"""star_effectiveness"": 4.333333333333333; ""star_packaging"": 4.666666666666667; ""star_texture"": 5; ""star_value_for_money"": 4.555555555555555",8,2,1,6,26,2188_biyu_95902,SafeCart_Dataset/images/2188_biyu_95902,7
